,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,PB1,PB2,PB3,PB4,PB5,PB6
3477,3478,300000,2,3,2,29,0,0,0,0,-2,-2,143568,147715,149506,-4394,-4394,-4394,7951,6890,0,0,0,0,0,135617,140825,149506,-4394,-4394,-4394
3478,3479,500000,2,1,2,36,-1,-1,-1,-1,-1,-1,10935,4079,3943,3338,1224,31022,4081,4283,3338,1224,31022,1088,0,6854,-204,605,2114,-29798,29934
3479,3480,490000,2,2,2,27,0,0,0,0,0,-1,222705,191752,195022,196099,201289,86703,5011,5217,5000,5340,94762,5026,0,217694,186535,190022,190759,106527,81677
3480,3481,200000,1,1,2,27,-1,-1,-1,0,0,-1,630,825,1890,1260,630,630,825,1890,0,0,630,1030,0,-195,-1065,1890,1260,0,-400
3481,3482,40000,2,1,2,23,2,2,2,0,0,0,19827,20709,21070,21420,23066,23683,1500,1000,1000,2000,1000,894,1,18327,19709,20070,19420,22066,22789
3482,3483,150000,2,1,2,28,-1,-1,-2,-1,-1,-2,3752,2730,500,2727,712,0,2730,500,2727,712,0,0,0,1022,2230,-2227,2015,712,0
3483,3484,50000,1,1,1,29,0,0,0,0,0,0,48310,49690,40697,16751,17093,13191,2300,1400,335,342,4000,200,1,46010,48290,40362,16409,13093,12991
3484,3485,100000,1,2,2,27,0,0,0,0,0,0,99668,100181,99156,80234,80090,79494,4850,3740,2798,2865,3020,2377,0,94818,96441,96358,77369,77070,77117
3485,3486,50000,2,3,1,42,2,2,2,0,0,2,44961,48164,38684,41034,43597,42743,4000,0,3000,3228,0,4000,1,40961,48164,35684,37806,43597,38743
3486,3487,130000,2,2,2,25,-1,-1,-1,0,0,0,390,390,36659,23150,27376,33104,780,36659,5000,5000,7000,5000,0,-390,-36269,31659,18150,20376,28104
3487,3488,70000,2,1,2,27,-1,-1,-1,-1,-1,-1,157,157,157,157,307,507,157,157,157,307,507,357,0,0,0,0,-150,-200,150
3488,3489,30000,2,1,1,30,0,0,0,0,0,2,28289,29537,29378,22692,24169,23782,2013,1440,800,1800,108,1130,0,26276,28097,28578,20892,24061,22652
3489,3490,50000,1,1,2,28,0,0,0,0,0,0,31170,20413,13738,6326,1452,1612,2005,1206,1000,600,500,1000,0,29165,19207,12738,5726,952,612
3490,3491,80000,1,1,1,45,-1,-1,-1,-1,-1,-1,1473,1473,24770,3366,1473,44314,1473,24770,3366,1473,44314,4000,1,0,-23297,21404,1893,-42841,40314
3491,3492,220000,2,1,2,30,0,0,0,0,0,-1,72546,74618,62379,37137,-669,14069,5206,30176,10258,14000,15070,6029,0,67340,44442,52121,23137,-15739,8040
3492,3493,200000,1,2,1,45,0,0,0,0,0,0,200378,162374,154234,143953,147834,147373,6061,7048,5016,10294,5136,5225,0,194317,155326,149218,133659,142698,142148
3493,3494,120000,2,2,2,24,0,0,0,0,0,-1,11296,12200,11761,6761,7189,1087,1400,1000,0,1000,1087,801,0,9896,11200,11761,5761,6102,286
3494,3495,100000,2,2,2,25,2,2,2,0,0,0,98499,101051,98503,98949,48552,49545,5000,0,3900,1801,1800,2000,0,93499,101051,94603,97148,46752,47545
3495,3496,100000,2,3,1,59,1,-1,0,-1,-1,-1,0,7240,7702,1550,12079,35920,7240,1000,1558,12079,35920,0,0,-7240,6240,6144,-10529,-23841,35920
3496,3497,50000,2,1,2,23,0,0,0,0,0,0,50025,22656,19610,17801,18078,18137,1626,1581,1000,900,700,1000,0,48399,21075,18610,16901,17378,17137
3497,3498,240000,1,2,1,37,-1,-1,-1,0,0,0,2208,5652,34351,22241,8472,500,5665,35000,8877,500,0,21257,0,-3457,-29348,25474,21741,8472,-20757
3498,3499,60000,1,1,2,28,0,-1,0,0,-1,2,2295,5293,13421,9900,310,160,6000,10000,900,310,0,3400,0,-3705,-4707,12521,9590,310,-3240
3499,3500,260000,2,2,1,34,-2,-2,-2,-2,-2,-2,8214,2149,3065,750,0,0,2151,3065,750,0,0,377,1,6063,-916,2315,750,0,-377
3500,3501,30000,2,3,1,56,2,2,2,2,2,2,17643,18564,17969,20645,21666,21170,1500,0,3000,1500,0,1900,1,16143,18564,14969,19145,21666,19270
3501,3502,440000,2,3,1,40,0,0,0,0,0,0,54408,57901,61914,65863,69792,73346,5000,5000,5000,5000,5000,5000,0,49408,52901,56914,60863,64792,68346
3502,3503,360000,2,2,2,30,0,0,0,0,0,0,132250,132655,135959,139796,143642,147418,5000,5000,5000,5000,5000,5000,0,127250,127655,130959,134796,138642,142418
3503,3504,50000,2,1,2,26,-1,0,0,0,-2,-2,5310,34105,34536,0,0,0,29000,1000,0,0,0,0,1,-23690,33105,34536,0,0,0
3504,3505,270000,1,1,1,50,-1,-1,-1,-1,-1,-1,316,316,316,5772,316,316,316,316,5772,316,316,5174,0,0,0,-5456,5456,0,-4858
3505,3506,150000,2,1,2,27,-1,0,0,-2,-2,-2,30585,30138,0,0,0,0,6000,0,0,0,0,0,0,24585,30138,0,0,0,0
3506,3507,200000,1,3,2,26,-1,-1,-1,-1,-1,-1,8355,8355,8355,8355,8355,8355,8355,8355,8355,8355,8355,8285,0,0,0,0,0,0,70
3507,3508,50000,2,2,1,36,0,0,0,0,0,0,44510,42564,38181,30805,28252,28783,3000,3000,3000,2000,2000,5000,0,41510,39564,35181,28805,26252,23783
3508,3509,210000,2,1,2,33,-1,2,2,-1,-1,-1,970,2273,1303,5385,1814,0,1303,3,5387,1814,0,0,0,-333,2270,-4084,3571,1814,0
3509,3510,50000,2,2,2,27,2,2,2,2,0,0,47760,45064,45744,43123,42343,43020,0,3400,0,1528,3038,0,1,47760,41664,45744,41595,39305,43020
3510,3511,50000,1,2,2,24,0,0,0,0,0,0,19839,20231,20142,19920,19722,20437,1328,1315,703,723,1050,668,0,18511,18916,19439,19197,18672,19769
3511,3512,440000,1,1,2,29,-2,-2,-1,0,0,0,26430,23509,278956,274859,99618,103884,1249,279048,10758,5000,5080,2515,0,25181,-255539,268198,269859,94538,101369
3512,3513,60000,2,1,2,28,2,2,2,2,2,2,43662,42682,45603,44569,47452,46536,0,3628,0,3600,0,4000,1,43662,39054,45603,40969,47452,42536
3513,3514,70000,2,2,1,41,0,0,0,0,0,-1,6017,8798,3810,2790,0,4513,3000,1500,0,0,4513,0,0,3017,7298,3810,2790,-4513,4513
3514,3515,290000,2,2,2,25,0,0,0,0,0,0,71559,66658,68627,61578,59274,61314,2500,3000,3000,3000,3000,3000,0,69059,63658,65627,58578,56274,58314
3515,3516,140000,1,2,2,29,-1,-1,-1,-1,-2,-2,487,487,2010,0,0,0,487,2010,0,0,0,299,0,0,-1523,2010,0,0,-299
3516,3517,310000,2,2,2,33,0,0,0,0,0,0,110786,115540,117674,108103,114721,105624,6555,6000,3272,15874,4182,15694,0,104231,109540,114402,92229,110539,89930
3517,3518,450000,2,1,2,36,1,-2,-1,-1,-2,-2,-44,10223,200,0,0,0,10267,200,0,0,0,0,0,-10311,10023,200,0,0,0
3518,3519,360000,1,1,1,34,-1,-1,-1,-1,-1,-1,997,1267,3935,2437,2797,256,1270,3946,2444,2805,258,1,0,-273,-2679,1491,-368,2539,255
3519,3520,550000,2,2,1,34,0,0,0,0,0,0,383973,380082,389694,342198,344808,347188,15000,20000,20000,12000,12000,13000,0,368973,360082,369694,330198,332808,334188
3520,3521,180000,1,1,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,4003,0,0,0,0,0,0,-4003
3521,3522,140000,1,2,1,37,0,-1,0,0,0,0,34661,5309,51293,56740,59455,57532,5334,50006,9460,9461,2507,10007,0,29327,-44697,41833,47279,56948,47525
3522,3523,50000,1,1,2,33,0,0,0,0,0,0,17094,17779,19275,18829,15913,7561,2000,3000,1000,1000,1000,2115,0,15094,14779,18275,17829,14913,5446
3523,3524,200000,2,2,1,30,-2,-2,-2,-2,-2,-2,0,0,441,653,500,600,0,441,653,500,600,751,0,0,-441,-212,153,-100,-151
3524,3525,60000,1,2,1,39,0,0,0,0,0,0,54282,49541,46074,39917,39382,39799,2128,1608,1391,1410,1580,1548,0,52154,47933,44683,38507,37802,38251
3525,3526,140000,1,1,2,28,0,-1,-1,0,-1,-1,3234,4324,5477,4490,1500,-51183,4340,5491,2013,1510,18,89898,0,-1106,-1167,3464,2980,1482,-141081
3526,3527,70000,1,2,1,42,0,0,0,0,0,0,70293,69199,66398,66282,67580,67273,3300,2600,2600,3000,2600,2600,0,66993,66599,63798,63282,64980,64673
3527,3528,20000,2,2,1,50,1,2,2,2,3,2,7973,9686,9382,10821,10361,10046,2000,0,1600,0,0,1500,0,5973,9686,7782,10821,10361,8546
3528,3529,100000,2,2,1,24,0,0,0,0,0,0,68963,64880,60536,55708,51724,48671,3000,2700,2000,1900,1700,1794,0,65963,62180,58536,53808,50024,46877
3529,3530,360000,1,1,2,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,3531,100000,2,3,1,24,-1,-1,-1,-1,-1,-2,440,470,470,470,0,0,500,470,470,0,0,0,0,-60,0,0,470,0,0
3531,3532,160000,2,3,2,41,-1,2,2,0,0,0,26736,29052,28328,29099,29724,30624,3000,0,1200,1200,1500,2000,0,23736,29052,27128,27899,28224,28624
3532,3533,160000,2,2,2,27,0,0,0,0,0,0,163418,164211,165587,161950,161680,164031,6200,7600,6100,5900,6300,7500,0,157218,156611,159487,156050,155380,156531
3533,3534,130000,1,2,2,26,-1,0,0,-1,-1,-1,296,1299,-1,500,0,936,1003,0,501,0,936,1002,1,-707,1299,-502,500,-936,-66
3534,3535,100000,2,3,1,40,0,0,0,0,0,0,48923,48404,46266,45405,44723,42934,2084,1973,1708,1728,1621,1359,0,46839,46431,44558,43677,43102,41575
3535,3536,90000,1,1,1,35,0,0,2,2,2,2,15952,18780,19177,18574,19721,19254,3100,1000,0,1600,0,800,1,12852,17780,19177,16974,19721,18454
3536,3537,80000,1,2,2,23,2,0,0,0,0,0,8613,12438,15212,15657,17404,19103,4000,3000,1000,2000,2000,2836,0,4613,9438,14212,13657,15404,16267
3537,3538,220000,2,2,1,28,5,6,5,4,3,2,216435,219973,215959,210438,207114,210491,8355,1000,0,0,6800,97,1,208080,218973,215959,210438,200314,210394
3538,3539,260000,2,1,1,39,-2,-2,-2,-2,-2,-2,5912,3768,1444,2402,2040,3172,3786,1451,2424,2050,3187,1972,1,2126,2317,-980,352,-1147,1200
3539,3540,30000,1,3,1,45,2,2,2,3,5,4,25161,24476,28721,31262,30217,29158,0,5000,3300,0,0,0,1,25161,19476,25421,31262,30217,29158
3540,3541,100000,2,2,1,40,1,2,2,-1,0,-1,4535,3546,-2106,8538,390,150,0,0,10644,0,150,780,1,4535,3546,-12750,8538,240,-630
3541,3542,80000,1,2,2,39,0,0,0,0,0,0,55084,51265,47950,48869,49445,49979,3012,2100,2001,2001,2000,1782,0,52072,49165,45949,46868,47445,48197
3542,3543,20000,2,2,2,31,0,0,-1,-1,-1,-2,5526,5561,2935,5909,0,0,1032,2938,6039,0,0,0,0,4494,2623,-3104,5909,0,0
3543,3544,140000,1,1,1,41,0,0,0,0,0,0,19853,22525,25141,29701,34197,38615,3000,3000,5000,5000,5000,3000,0,16853,19525,20141,24701,29197,35615
3544,3545,30000,2,1,2,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3545,3546,90000,1,2,1,39,0,0,0,0,0,0,20612,21956,23280,23812,24377,24821,1676,2000,1220,1100,1000,1100,0,18936,19956,22060,22712,23377,23721
3546,3547,150000,2,2,2,23,0,0,0,0,0,0,59555,59684,59501,59075,59171,53557,2812,2599,2143,2208,2112,5000,0,56743,57085,57358,56867,57059,48557
3547,3548,250000,1,3,1,28,0,0,0,0,0,0,191305,90497,92278,93354,95309,97411,3899,3913,3186,3301,3525,3095,0,187406,86584,89092,90053,91784,94316
3548,3549,20000,2,2,1,37,1,2,2,0,0,0,19911,20797,20085,20126,20469,20655,1500,0,500,650,600,0,1,18411,20797,19585,19476,19869,20655
3549,3550,50000,1,2,1,28,0,0,-1,-1,-1,-1,20914,29303,2515,7885,14493,2113,10087,2522,7951,14493,2120,3027,0,10827,26781,-5436,-6608,12373,-914
3550,3551,100000,1,2,1,31,3,2,-1,0,0,-1,2000,1000,3000,2000,1000,1150,0,3000,0,0,1150,0,1,2000,-2000,3000,2000,-150,1150
3551,3552,500000,1,1,1,46,-1,-1,-1,-1,-1,-1,3580,18785,10742,37171,6192,31453,18785,10742,37171,6192,31453,12333,0,-15205,8043,-26429,30979,-25261,19120
3552,3553,50000,2,2,1,36,2,0,0,0,0,-1,47357,49260,50556,12557,9959,11361,3000,3266,600,1672,20000,1000,0,44357,45994,49956,10885,-10041,10361
3553,3554,40000,2,1,2,27,0,0,-1,-1,0,0,32228,38904,4235,87230,72647,65070,8040,4235,87230,3000,10000,4317,0,24188,34669,-82995,84230,62647,60753
3554,3555,80000,2,2,1,35,0,0,2,0,0,2,75530,79324,76090,75892,77310,80752,7000,0,3000,4000,5000,0,0,68530,79324,73090,71892,72310,80752
3555,3556,100000,1,1,1,35,0,0,0,0,0,0,45124,46168,47160,98775,49513,53433,1730,1722,3214,2119,5064,0,0,43394,44446,43946,96656,44449,53433
3556,3557,180000,1,1,2,29,-2,-2,-1,0,0,0,1073,3191,10693,11285,13863,5646,3206,10696,1291,3877,11077,700,0,-2133,-7505,9402,7408,2786,4946
3557,3558,90000,2,3,1,53,0,0,0,0,0,0,87235,88338,78994,50095,48987,49519,4000,2602,2000,3000,2000,5000,0,83235,85736,76994,47095,46987,44519
3558,3559,10000,2,2,2,23,-2,-2,-2,-2,-2,-2,1082,2731,757,876,3551,0,2731,757,876,3551,0,13460,0,-1649,1974,-119,-2675,3551,-13460
3559,3560,200000,2,1,2,33,-1,-1,-1,-1,0,0,165,145,-20,446,165,0,145,0,631,0,0,165,0,20,145,-651,446,165,-165
3560,3561,80000,1,3,1,57,2,2,2,2,2,2,7431,9895,9937,9629,10571,10749,2600,350,0,1100,500,1300,1,4831,9545,9937,8529,10071,9449
3561,3562,90000,1,2,2,33,2,2,2,2,2,2,62011,63426,64288,65236,66639,67893,3000,2500,2600,2600,2500,2800,1,59011,60926,61688,62636,64139,65093
3562,3563,80000,2,2,1,42,0,0,-2,-2,-2,-2,30900,0,0,0,0,0,0,0,0,0,0,0,1,30900,0,0,0,0,0
3563,3564,90000,2,2,2,24,2,2,2,0,0,0,124457,118666,105806,98257,91442,66762,6600,0,2915,3154,2977,90000,1,117857,118666,102891,95103,88465,-23238
3564,3565,80000,2,2,1,46,-1,-1,-1,0,-1,-1,2350,2350,4700,2350,2350,2350,2350,4700,0,2350,2350,350,0,0,-2350,4700,0,0,2000
3565,3566,140000,1,1,2,27,-1,-1,-1,0,-1,-1,832,0,825,409,521,416,0,825,0,528,416,1059,1,832,-825,825,-119,105,-643
3566,3567,480000,1,2,1,39,0,0,0,0,0,0,398380,394515,393648,330221,296004,279768,20091,25370,15203,12013,12013,10135,0,378289,369145,378445,318208,283991,269633
3567,3568,230000,1,1,1,39,1,2,2,2,2,0,276758,282285,269849,255954,235290,203223,12000,10000,8300,0,8006,6270,0,264758,272285,261549,255954,227284,196953
3568,3569,70000,1,1,2,27,-1,3,2,0,0,-1,4168,3942,1929,2870,1435,3047,0,0,1980,0,3047,0,1,4168,3942,-51,2870,-1612,3047
3569,3570,200000,2,1,2,39,0,0,0,0,0,0,126082,127734,125205,113304,114667,110138,6216,4371,4037,6613,4055,3575,0,119866,123363,121168,106691,110612,106563
3570,3571,180000,2,1,2,35,0,0,0,0,0,0,66376,67033,68862,71970,69843,67219,5000,4000,5000,3000,2700,3000,0,61376,63033,63862,68970,67143,64219
3571,3572,190000,1,3,1,37,0,0,0,0,0,0,181295,178857,181463,178984,175131,170136,8019,8008,6700,6800,6324,6120,0,173276,170849,174763,172184,168807,164016
3572,3573,20000,2,2,1,24,1,2,0,0,2,2,18817,18227,19632,20298,20337,19863,0,1720,1754,893,0,400,0,18817,16507,17878,19405,20337,19463
3573,3574,10000,1,1,2,24,0,0,2,0,0,0,7680,10160,9844,9554,9515,9700,2616,0,400,499,500,900,1,5064,10160,9444,9055,9015,8800
3574,3575,80000,2,1,1,45,0,0,0,0,0,0,81133,81466,80822,79207,79652,81165,3502,3000,4000,3100,3000,3000,0,77631,78466,76822,76107,76652,78165
3575,3576,60000,1,3,2,28,2,2,2,2,2,2,53567,59629,60943,60716,58458,49529,6950,3250,1767,0,3654,0,0,46617,56379,59176,60716,54804,49529
3576,3577,500000,2,1,2,37,-1,-1,-1,-1,0,0,4168,19169,22893,52002,16521,-38,19169,22893,53198,0,0,12000,0,-15001,-3724,-30305,52002,16521,-12038
3577,3578,50000,1,3,2,42,-1,-1,2,2,2,-1,550,1974,1250,1400,700,550,1974,0,700,0,550,1100,1,-1424,1974,550,1400,150,-550
3578,3579,360000,2,1,2,28,1,-1,-1,-1,-1,-2,0,420,0,742,0,0,420,0,742,0,0,198,0,-420,420,-742,742,0,-198
3579,3580,10000,2,3,1,56,0,0,2,2,2,0,7324,9808,9501,10029,9730,9974,2609,0,830,0,400,500,0,4715,9808,8671,10029,9330,9474
3580,3581,300000,1,1,1,54,-1,-1,-1,-1,-1,-1,206,555,0,718,468,366,555,0,718,468,366,0,1,-349,555,-718,250,102,366
3581,3582,70000,1,2,1,48,0,0,0,-1,-1,-1,8439,7606,8638,1230,390,890,1188,2000,1230,390,890,215,0,7251,5606,7408,840,-500,675
3582,3583,250000,2,2,1,32,0,0,-2,-2,-2,-2,39936,16666,16998,17504,0,0,8666,16998,17504,0,0,0,0,31270,-332,-506,17504,0,0
3583,3584,10000,1,3,1,51,2,2,2,2,0,0,3577,6012,6066,5820,6026,7680,2500,300,0,300,1774,284,1,1077,5712,6066,5520,4252,7396
3584,3585,140000,2,3,1,28,0,0,0,0,0,0,25184,27742,30129,21477,26097,24767,5000,3011,5000,5000,3000,5000,0,20184,24731,25129,16477,23097,19767
3585,3586,100000,2,2,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,3587,110000,2,1,1,31,1,-2,-1,-1,0,0,0,0,638,225,225,0,0,638,225,0,0,0,0,0,-638,413,225,225,0
3587,3588,210000,1,2,1,38,-1,-1,-1,-1,-1,-1,291,291,291,291,291,291,291,291,291,291,291,1451,0,0,0,0,0,0,-1160
3588,3589,210000,2,1,1,40,-2,-2,-2,-2,-2,-2,14472,680,0,0,0,0,680,0,0,0,0,0,0,13792,680,0,0,0,0
3589,3590,70000,2,2,2,26,3,2,2,2,2,2,49201,48134,52431,52479,53345,52333,0,5100,2000,2000,0,4046,1,49201,43034,50431,50479,53345,48287
3590,3591,20000,1,2,1,47,0,0,0,0,0,0,15166,15014,16024,16345,17579,18750,1257,1267,588,1500,1500,0,0,13909,13747,15436,14845,16079,18750
3591,3592,220000,1,1,2,31,-2,-2,-2,-2,-2,-2,4935,3796,5227,2291,4739,1640,3796,5227,2293,4739,1640,3012,0,1139,-1431,2934,-2448,3099,-1372
3592,3593,20000,2,3,3,51,2,0,0,0,0,2,18355,17165,17676,18300,20278,20192,1600,1500,900,3600,393,0,1,16755,15665,16776,14700,19885,20192
3593,3594,80000,1,1,1,28,2,2,2,0,0,0,56272,58756,59587,60997,62856,66897,4000,2400,3000,3000,5100,0,0,52272,56356,56587,57997,57756,66897
3594,3595,500000,2,2,1,42,0,0,0,0,0,0,506787,487049,478965,401635,423136,422271,21000,17414,12000,30000,18000,11000,1,485787,469635,466965,371635,405136,411271
3595,3596,210000,1,3,2,66,0,0,0,0,0,0,209396,136809,139411,138991,140886,143721,6510,6450,5103,5500,5307,5011,0,202886,130359,134308,133491,135579,138710
3596,3597,80000,1,2,2,27,2,0,0,0,0,0,76896,78663,78692,56032,57248,58515,3613,3100,2000,2100,2200,2041,1,73283,75563,76692,53932,55048,56474
3597,3598,50000,2,2,1,37,2,2,2,0,0,0,40994,43594,38222,13026,13268,13497,5500,0,580,600,600,600,0,35494,43594,37642,12426,12668,12897
3598,3599,240000,1,1,1,35,1,-1,-1,0,0,0,0,11901,5736,1000,650,7574,11901,5758,0,150,7424,0,0,-11901,6143,5736,850,-6774,7574
3599,3600,150000,2,2,2,23,-2,-2,-2,-2,-1,2,198,4824,1276,4830,10251,5706,4848,1282,4854,10251,0,7328,0,-4650,3542,-3578,-5421,10251,-1622
3600,3601,210000,2,2,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,3602,360000,2,2,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3602,3603,230000,2,4,1,29,0,0,0,0,0,0,70069,64375,65691,67150,68398,69917,3000,2386,2553,2483,2657,3000,0,67069,61989,63138,64667,65741,66917
3603,3604,500000,1,1,2,35,1,-1,-1,-1,-1,-1,-453,1168,1215,6461,2567,735,2336,1215,6461,2567,1470,11605,0,-2789,-47,-5246,3894,1097,-10870
3604,3605,150000,2,2,1,34,-1,0,0,0,0,0,50523,46054,46191,45564,45840,47077,1763,2500,2000,2000,2000,2100,0,48760,43554,44191,43564,43840,44977
3605,3606,30000,2,2,2,31,1,2,0,0,2,3,27254,26531,27857,29685,31260,30468,0,1772,2600,2200,0,0,1,27254,24759,25257,27485,31260,30468
3606,3607,470000,1,1,1,57,0,0,0,0,0,0,83852,85008,83882,66207,65549,60805,3477,4100,2022,2100,2156,1740,0,80375,80908,81860,64107,63393,59065
3607,3608,200000,1,1,1,59,0,0,0,2,2,2,27119,28081,30299,29516,31378,31914,1700,3000,0,2500,1200,0,0,25419,25081,30299,27016,30178,31914
3608,3609,470000,1,1,2,35,0,0,0,0,0,0,211775,218246,218615,221365,137387,201955,9883,6000,6194,30364,100018,4817,0,201892,212246,212421,191001,37369,197138
3609,3610,310000,1,1,2,32,0,0,0,0,0,-1,53340,85711,69195,59169,12056,10032,69220,3095,5000,2000,10058,23219,0,-15880,82616,64195,57169,1998,-13187
3610,3611,210000,2,1,2,28,0,0,0,0,0,0,204191,204530,185587,136410,140051,142976,9000,9007,5254,6000,5500,5000,0,195191,195523,180333,130410,134551,137976
3611,3612,500000,2,2,1,41,-1,-1,-1,-1,-1,-1,24433,187206,10894,29161,28238,33272,187206,10909,29161,28238,33272,175357,0,-162773,176297,-18267,923,-5034,-142085
3612,3613,80000,2,2,2,27,0,0,0,0,2,2,72991,75134,76083,81183,79906,75294,3320,2800,6400,2870,0,3150,0,69671,72334,69683,78313,79906,72144
3613,3614,20000,1,3,2,38,0,0,0,0,-1,-1,11805,12186,9331,6927,12457,8900,1400,1023,0,12469,598,1,1,10405,11163,9331,-5542,11859,8899
3614,3615,150000,1,3,2,32,1,-1,0,0,0,0,3706,40093,65063,69046,60619,61096,40093,30000,10000,10030,5000,5000,0,-36387,10093,55063,59016,55619,56096
3615,3616,390000,1,3,1,39,0,0,0,0,0,0,475934,308108,205228,185134,181949,136559,59324,6093,5411,6025,5000,3617,0,416610,302015,199817,179109,176949,132942
3616,3617,10000,1,1,2,29,0,0,0,0,0,0,10208,8598,7100,9305,9805,5720,1500,1000,4000,500,2500,0,0,8708,7598,3100,8805,7305,5720
3617,3618,390000,2,3,1,46,-2,-2,-2,-2,-2,-2,14315,7097,6548,8976,909,17682,7097,6548,8976,909,17682,12710,0,7218,549,-2428,8067,-16773,4972
3618,3619,210000,1,3,1,41,-1,-1,2,0,0,-1,390,1732,1170,780,390,69438,1732,0,0,0,69438,3750,1,-1342,1732,1170,780,-69048,65688
3619,3620,350000,2,1,1,33,-2,-2,-2,-2,-2,-2,16414,693,693,1144,-4618,-8026,693,0,1144,4279,0,0,1,15721,693,-451,-3135,-4618,-8026
3620,3621,150000,2,1,2,35,-1,-1,-1,0,0,-1,3299,596,978,1178,1007,2075,599,982,1007,5,2075,2669,0,2700,-386,-29,1173,-1068,-594
3621,3622,210000,2,2,1,36,0,0,0,0,0,0,54717,55522,54929,55696,54773,51616,2017,1900,1900,1925,1845,1886,0,52700,53622,53029,53771,52928,49730
3622,3623,100000,1,1,1,55,0,0,0,0,0,0,18135,31498,17158,18758,17168,0,2000,4000,2000,3000,0,0,0,16135,27498,15158,15758,17168,0
3623,3624,210000,1,1,2,36,0,0,0,0,0,0,210463,109132,47182,37067,24511,22634,5187,2043,1552,2013,3002,3003,1,205276,107089,45630,35054,21509,19631
3624,3625,290000,2,2,1,48,-1,-1,-1,-1,-1,-1,31386,31394,1369,15010,3280,0,31401,1369,15010,3280,0,3357,0,-15,30025,-13641,11730,3280,-3357
3625,3626,330000,1,2,1,50,1,-1,-1,-1,-1,-1,-13,2750,-27,5344,16566,995,2763,0,5371,16648,1000,997,1,-2776,2750,-5398,-11304,15566,-2
3626,3627,50000,1,2,2,37,0,0,0,0,0,0,50701,50462,50218,20141,20072,19493,2202,2083,697,711,717,674,0,48499,48379,49521,19430,19355,18819
3627,3628,80000,1,3,2,27,0,0,0,0,0,0,47163,86021,44400,23954,24574,24772,1821,3600,1000,1000,1000,1000,0,45342,82421,43400,22954,23574,23772
3628,3629,340000,1,2,1,35,0,0,0,0,0,0,39229,40747,41930,43397,44710,46143,2000,2000,2000,2000,2000,2000,0,37229,38747,39930,41397,42710,44143
3629,3630,120000,1,3,1,38,0,0,0,0,0,0,40538,41870,58882,59862,51172,52533,1988,18000,1857,1723,2075,1500,0,38550,23870,57025,58139,49097,51033
3630,3631,30000,2,2,2,22,0,-1,-1,-1,-1,-2,3158,5547,3312,3145,3022,3247,5572,3321,3154,3031,3339,2921,0,-2414,2226,158,114,-317,326
3631,3632,260000,2,1,2,35,0,0,0,0,0,0,20556,25256,50175,46516,42815,39004,9581,30000,1590,1472,1317,1314,0,10975,-4744,48585,45044,41498,37690
3632,3633,50000,1,2,1,64,0,0,0,0,0,-1,48369,44762,17403,17907,19000,18055,2384,5461,2872,1093,19055,2239,0,45985,39301,14531,16814,-55,15816
3633,3634,420000,2,3,2,25,1,2,0,0,0,0,72874,71035,57503,56467,53995,55304,0,2000,1892,1979,2226,23011,1,72874,69035,55611,54488,51769,32293
3634,3635,130000,2,2,1,28,0,0,0,-1,-1,-1,71983,71514,73274,3541,3333,3333,4000,7000,3600,3333,3333,3110,0,67983,64514,69674,208,0,223
3635,3636,270000,2,2,1,30,0,0,0,0,0,0,62599,59368,57856,49804,47310,42812,5000,5000,5000,5000,5240,5000,0,57599,54368,52856,44804,42070,37812
3636,3637,50000,1,3,2,30,0,0,0,0,2,0,6615,7640,8649,9302,9008,9188,1135,1144,797,0,329,490,0,5480,6496,7852,9302,8679,8698
3637,3638,20000,1,2,1,34,0,0,0,0,0,0,17179,17815,9519,10469,14272,15033,1300,1500,1415,4000,1000,1000,1,15879,16315,8104,6469,13272,14033
3638,3639,140000,2,2,1,34,0,0,0,0,0,0,132541,136186,139418,140962,137819,137094,7000,7000,5300,5300,10100,5400,0,125541,129186,134118,135662,127719,131694
3639,3640,100000,2,2,1,35,0,0,0,0,0,0,106229,98217,42482,43326,44235,45498,3000,1707,1551,1607,2000,2000,0,103229,96510,40931,41719,42235,43498
3640,3641,50000,1,3,2,41,2,2,2,2,3,2,29368,28612,31623,33393,32587,31914,0,3500,2589,0,0,1332,0,29368,25112,29034,33393,32587,30582
